"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSAIP01","ASSDEM01","ASSDEM02","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGIND01","CNGREP01","CNGREP02","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_2_N","PR_2_Y","PR_32_N","PR_32_Y","PR_33_N","PR_33_Y","PR_34_N","PR_34_Y","PR_35_N","PR_35_Y","PR_36_N","PR_36_Y","PR_3_N","PR_3_Y","PR_4_N","PR_4_Y","PR_5_N","PR_5_Y","PR_6_N","PR_6_Y","SENDEM01","SENDEM02","SENREP01","SENREP02","USPDEM01","USPREP01","USSDEM01","USSREP01"
"38","7052","17","15","11","2","1181","0","0","0","0","0","0","0","0","0","770","0","0","0","0","0","0","0","0","0","0","0","0","469","0","202","0","419","0","0","235","0","15","467","6","5","8","244","280","431","280","423","436","260","288","379","139","544","126","586","252","459","235","479","373","328","362","303","414","0","260","0","455","221","460","227"
"38","7053","17","11","11","2","664","0","0","0","0","0","0","0","0","0","486","0","0","0","0","0","0","0","0","0","0","0","0","306","0","123","0","290","0","0","159","0","3","318","15","1","3","132","152","289","162","279","263","168","181","238","99","329","95","357","113","334","102","335","223","212","209","221","289","0","157","0","308","135","315","132"
"38","7054","17","11","11","2","1128","0","0","0","0","0","0","0","0","0","732","0","0","0","0","0","0","0","0","0","0","0","0","517","0","114","0","526","0","0","124","0","10","550","21","0","5","127","170","517","152","531","385","297","327","334","102","555","266","409","186","493","161","524","227","455","249","420","494","0","150","0","517","125","527","127"
"38","7055","17","11","11","2","730","0","0","0","0","0","0","0","0","0","405","0","0","0","0","0","0","0","0","0","0","0","0","249","0","81","0","262","0","0","89","0","8","258","10","2","3","113","104","269","92","281","210","153","173","179","71","288","129","241","142","221","91","281","143","224","149","210","245","0","102","0","264","82","262","88"
"38","7056","17","11","11","2","789","0","0","0","0","0","0","0","0","0","381","0","0","0","0","0","0","0","0","0","0","0","0","245","0","65","0","264","0","0","84","0","8","283","5","1","3","77","75","278","63","288","140","209","127","203","40","300","142","199","105","243","64","286","85","260","134","210","251","0","82","0","232","84","242","89"
"38","7201","17","11","11","2","701","0","0","0","0","0","0","0","0","0","613","0","0","0","0","0","0","0","0","0","0","0","0","466","0","88","0","476","0","0","106","0","9","510","12","2","2","67","146","420","211","359","396","170","237","291","151","393","140","415","34","553","108","465","225","330","164","381","463","0","108","0","492","95","493","98"
"38","7202","17","11","11","2","887","0","0","0","0","0","0","0","0","0","768","0","0","0","0","0","0","0","0","0","0","0","0","565","0","107","0","590","0","0","121","0","8","650","13","6","2","68","166","531","216","494","461","230","337","331","181","495","222","470","54","667","104","611","257","438","190","497","568","0","126","0","609","100","610","100"
"38","7203","17","11","11","2","184","0","0","0","0","0","0","0","0","0","139","0","0","0","0","0","0","0","0","0","0","0","0","95","0","17","0","97","0","0","30","0","0","115","1","0","0","18","24","102","39","85","72","51","59","62","28","98","34","94","17","106","20","104","46","76","38","84","100","0","21","0","103","22","103","24"
"38","7204","17","11","11","2","215","0","0","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","0","145","0","17","0","149","0","0","23","0","2","159","4","0","0","15","23","140","37","127","67","97","91","60","18","145","65","97","15","153","23","140","36","126","39","122","146","0","21","0","150","19","150","19"
"38","7205","17","11","11","2","339","0","0","0","0","0","0","0","0","0","292","0","0","0","0","0","0","0","0","0","0","0","0","241","0","25","0","244","0","0","25","0","4","265","7","0","2","10","38","239","55","224","149","124","163","101","55","219","129","138","9","273","24","257","78","198","52","223","240","0","30","0","246","19","249","19"
"38","7206","17","11","11","2","172","0","0","0","0","0","0","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0","135","0","5","0","126","0","0","14","0","2","137","2","1","0","10","11","135","20","125","76","70","88","53","23","121","81","60","4","144","10","135","29","115","26","120","127","0","14","0","133","10","136","9"
"38","7207","17","11","11","2","1232","0","0","0","0","0","0","0","0","0","1026","0","0","0","0","0","0","0","0","0","0","0","0","798","0","118","0","772","0","0","159","0","9","832","20","2","3","138","180","750","246","684","496","429","482","394","189","706","346","567","122","836","161","788","290","639","248","661","784","0","143","0","809","140","820","136"
"38","7208","17","11","11","2","1532","0","0","0","0","0","0","0","0","0","1262","0","0","0","0","0","0","0","0","0","0","0","0","976","0","162","0","983","0","0","193","0","9","1032","17","7","9","156","218","952","279","889","613","546","558","565","217","925","417","743","136","1057","175","1006","340","824","332","824","965","0","197","0","986","176","1010","171"
"38","7301","17","11","11","2","1049","0","0","0","0","0","0","0","0","0","717","0","0","0","0","0","0","0","0","0","0","0","0","469","0","147","0","462","0","0","174","0","6","498","18","6","5","165","150","487","190","451","305","327","259","354","101","526","181","458","133","515","120","527","203","432","236","387","457","0","166","0","475","145","485","150"
"38","7302","17","11","11","2","1326","0","0","0","0","0","0","0","0","0","1125","0","0","0","0","0","0","0","0","0","0","0","0","790","0","204","0","782","0","0","257","0","20","881","18","6","5","179","270","774","340","697","633","405","464","520","248","773","318","716","125","930","208","848","438","602","342","688","775","0","236","0","818","213","828","214"
"38","7303","17","11","11","2","1119","0","0","0","0","0","0","0","0","0","947","0","0","0","0","0","0","0","0","0","0","0","0","669","0","153","0","686","0","0","158","0","9","767","7","2","1","141","226","629","286","564","566","313","408","425","206","613","254","613","115","747","187","673","410","474","299","533","660","0","177","0","700","146","708","145"
"38","7304","17","11","11","2","1094","0","0","0","0","0","0","0","0","0","891","0","0","0","0","0","0","0","0","0","0","0","0","637","0","140","0","613","0","0","187","0","5","704","17","5","2","137","184","635","274","538","470","339","375","384","188","592","248","559","102","720","165","652","305","496","269","525","621","0","179","0","649","148","658","144"
"38","7305","17","11","11","2","1304","0","0","0","0","0","0","0","0","0","1066","0","0","0","0","0","0","0","0","0","0","0","0","767","0","178","0","772","0","0","207","0","10","847","11","6","4","162","289","685","356","607","605","358","446","476","254","688","307","661","124","863","194","784","412","556","369","578","750","0","207","0","791","175","798","179"
"38","7306","17","11","11","2","1114","0","0","0","0","0","0","0","0","0","820","0","0","0","0","0","0","0","0","0","0","0","0","580","0","139","0","570","0","0","172","0","13","620","19","5","8","141","173","574","242","508","405","338","341","359","164","555","273","469","113","653","141","614","273","472","241","496","570","0","152","0","597","142","589","147"
"38","7307","17","11","11","2","1359","0","0","0","0","0","0","0","0","0","1119","0","0","0","0","0","0","0","0","0","0","0","0","775","0","200","0","779","0","0","249","0","9","856","22","5","6","190","266","752","347","674","611","402","498","469","267","725","319","682","142","896","232","792","399","607","351","639","739","0","262","0","797","212","809","214"
"38","7308","17","11","11","2","908","0","0","0","0","0","0","0","0","0","716","0","0","0","0","0","0","0","0","0","0","0","0","490","0","144","0","498","0","0","159","0","14","543","11","3","4","127","163","489","223","434","368","289","331","300","159","474","215","434","102","572","139","521","245","416","233","411","462","0","167","0","512","137","516","141"
"38","7309","17","11","11","2","1000","0","0","0","0","0","0","0","0","0","774","0","0","0","0","0","0","0","0","0","0","0","0","536","0","133","0","530","0","0","173","0","8","586","9","4","7","135","178","517","253","447","481","225","307","359","176","496","180","522","98","608","172","528","294","407","280","397","506","0","182","0","555","133","551","143"
"38","7311","17","11","11","2","618","0","0","0","0","0","0","0","0","0","316","0","0","0","0","0","0","0","0","0","0","0","0","184","0","46","0","174","0","0","68","0","3","204","5","6","4","73","63","195","65","190","136","144","101","137","53","198","78","203","76","176","55","196","103","185","105","140","173","0","65","0","165","59","173","55"
"38","7312","17","11","11","2","1170","0","0","0","0","0","0","0","0","0","825","0","0","0","0","0","0","0","0","0","0","0","0","573","0","131","0","578","0","0","162","0","6","615","24","4","7","146","147","596","194","556","348","403","370","346","117","603","281","450","97","656","115","626","226","515","210","525","568","0","148","0","582","144","593","148"
"38","7313","17","11","11","2","1246","0","0","0","0","0","0","0","0","0","999","0","0","0","0","0","0","0","0","0","0","0","0","702","0","202","0","714","0","0","232","0","8","763","11","3","8","180","257","676","312","616","553","365","443","447","223","670","237","671","148","785","196","739","368","560","340","559","704","0","215","0","732","204","744","201"
"38","7314","17","11","11","2","1252","0","0","0","0","0","0","0","0","0","1004","0","0","0","0","0","0","0","0","0","0","0","0","754","0","140","0","723","0","0","207","0","12","809","8","7","4","137","209","717","324","599","592","315","370","502","194","689","267","656","102","847","181","751","348","563","300","609","730","0","180","0","764","153","774","148"
"38","7315","17","11","11","2","1234","0","0","0","0","0","0","0","0","0","1026","0","0","0","0","0","0","0","0","0","0","0","0","728","0","180","0","724","0","0","218","0","9","795","21","2","4","168","221","714","312","626","547","391","415","465","199","706","272","665","129","826","179","775","338","592","326","593","708","0","220","0","756","182","765","177"
"38","7316","17","11","11","2","1090","0","0","0","0","0","0","0","0","0","761","0","0","0","0","0","0","0","0","0","0","0","0","509","0","147","0","474","0","0","211","0","10","519","9","7","3","188","185","510","259","436","412","290","309","356","159","517","196","507","151","545","151","544","290","413","258","416","496","0","160","0","505","164","518","159"
"38","7317","17","11","11","2","868","0","0","0","0","0","0","0","0","0","471","0","0","0","0","0","0","0","0","0","0","0","0","261","0","93","0","236","0","0","128","0","6","265","6","5","3","169","123","270","153","234","234","186","131","238","64","312","84","344","130","252","130","260","197","215","187","177","256","0","107","0","230","115","242","115"
"38","7318","17","11","11","2","722","0","0","0","0","0","0","0","0","0","423","0","0","0","0","0","0","0","0","0","0","0","0","247","0","79","0","218","0","0","114","0","9","254","4","7","3","127","106","235","117","231","196","174","122","201","57","262","67","300","107","233","93","242","156","208","162","166","210","0","108","0","214","92","220","95"
"38","7319","17","11","11","2","1091","0","0","0","0","0","0","0","0","0","854","0","0","0","0","0","0","0","0","0","0","0","0","622","0","130","0","637","0","0","154","0","4","695","9","1","4","125","179","614","239","557","406","386","398","345","132","631","270","515","87","720","160","646","264","516","241","538","622","0","134","0","657","120","668","120"
"38","7321","17","11","11","2","1217","0","0","0","0","0","0","0","0","0","1028","0","0","0","0","0","0","0","0","0","0","0","0","791","0","138","0","791","0","0","174","0","10","843","8","10","13","125","199","770","280","681","537","415","441","470","203","733","316","629","104","875","154","807","285","647","282","658","771","0","169","0","811","150","822","147"
